date,hours,temperature,dew_point_temperature,humidity,wind_direction,Label
2020/8/4,7,26.7,24.5,88,240,1
2020/8/4,8,27.9,25.4,86,190,1
2020/8/4,9,27.1,25,88,190,1
2020/8/4,10,27,25.3,90,240,1
2020/8/4,11,27.9,25.5,87,200,1
2020/8/4,12,27.1,25.2,89,210,1
2020/8/4,13,27.9,25,84,170,1
2020/8/4,14,28.1,25.7,87,210,1
2020/8/4,15,28,25,84,190,1
2020/8/4,16,28.6,25.2,82,180,1
2020/8/4,17,27.7,24.3,82,200,1
2020/8/4,18,27.1,23.9,83,210,1
2020/8/4,19,26,23.5,86,200,1
2020/8/4,20,25.4,23.2,88,140,1
2020/8/4,21,25.8,23.7,88,120,1
2020/8/4,22,25.7,23.7,89,130,1
2020/8/4,23,26.1,23.9,88,150,1
2020/8/4,24,25.4,23.3,88,200,1
2020/8/5,1,25.7,23.3,87,200,1
2020/8/5,2,25,22.9,88,230,1
2020/8/5,3,25.6,23.7,89,220,1
2020/8/5,4,25.6,23.8,90,240,1
2020/8/5,5,25.8,23.9,89,240,1
2020/8/5,6,25.8,24,90,240,1
2020/8/5,7,26.4,24.7,90,240,1
2020/8/5,8,27.3,24.6,85,290,1
2020/8/5,9,27.9,25,84,270,1
2020/8/5,10,30,25.9,79,250,1
2020/8/5,11,30.5,25.6,75,210,1
2020/8/5,12,31.9,26.2,72,170,1
2020/8/5,13,30.2,25.7,77,160,1
2020/8/5,14,32.2,26.6,72,160,1
2020/8/5,15,31,25.5,73,190,1
2020/8/5,16,29.8,25.2,76,200,1
2020/8/5,17,29.7,25.3,77,210,1
2020/8/5,18,28.8,24.8,79,160,1
2020/8/5,19,28.1,24.7,82,0,1
2020/8/5,20,27.6,24.9,85,160,1
2020/8/5,21,27.8,24.1,80,140,1
2020/8/5,22,28,24.6,82,0,1
2020/8/5,23,27.7,24.9,85,150,1
2020/8/5,24,27.8,24.9,84,0,1
2020/8/6,1,27.9,24.1,80,0,1
2020/8/6,2,27.1,24.8,87,90,1
2020/8/6,3,27.6,24.8,85,320,1
2020/8/6,4,26.4,23.5,84,280,1
2020/8/6,5,26.5,22.1,77,300,1
2020/8/6,6,26.7,22.7,79,360,1
2020/8/6,7,27.6,23.7,79,10,1
2020/8/6,8,28.6,24.1,77,360,1
2020/8/6,9,29.8,25.1,76,270,1
2020/8/6,10,31,25.8,74,260,1
2020/8/6,11,31.1,25.6,73,270,1
2020/8/6,12,32.4,26.1,70,230,1
2020/8/6,13,31.6,26.1,73,190,1
2020/8/6,14,33,26.5,69,160,1
2020/8/6,15,31.7,26.1,72,180,1
2020/8/6,16,33.5,26.8,68,210,1
2020/8/6,17,32.1,26.6,73,230,1
2020/8/6,18,30.2,25.8,77,230,1
2020/8/6,19,28.5,25.3,83,240,1
2020/8/6,20,28.1,25.2,84,240,1
2020/8/6,21,28.1,25,83,240,1
2020/8/6,22,28.1,24.9,83,240,1
2020/8/6,23,28.1,24.8,82,240,1
2020/8/6,24,28.4,24.8,81,280,1
2020/8/7,1,28.7,24.3,77,280,1
2020/8/7,2,28.3,24.4,79,270,1
2020/8/7,3,28.4,24.4,79,280,1
2020/8/7,4,28.2,24.5,80,280,1
2020/8/7,5,28.1,24.4,80,280,1
2020/8/7,6,28.2,24.3,79,290,1
2020/8/7,7,29,24.5,77,280,1
2020/8/7,8,30,25.5,77,280,1
2020/8/7,9,30.7,25.5,74,260,1
2020/8/7,10,31.3,25.4,71,240,1
2020/8/7,11,32.9,25.1,64,230,1
2020/8/7,12,35.6,26.3,59,200,1
2020/8/7,13,36.1,26.6,58,210,1
2020/8/7,14,34.1,26.4,64,230,1
2020/8/7,15,34,26.1,64,220,1
2020/8/7,16,33.7,26.3,65,220,1
2020/8/7,17,32.9,26.1,68,220,1
2020/8/7,18,30.8,25.2,72,240,1
2020/8/7,19,29,24.9,79,230,1
2020/8/7,20,28.5,24.9,81,230,1
2020/8/7,21,28.2,24.9,82,240,1
2020/8/7,22,28,24.8,83,240,1
2020/8/7,23,27.8,25,85,240,1
2020/8/7,24,28.2,24.4,80,250,1
2020/8/8,1,28.2,24.1,78,240,1
2020/8/8,2,28.2,24.3,79,250,1
2020/8/8,3,27.8,24.3,81,260,1
2020/8/8,4,27.9,24.2,80,270,1
2020/8/8,5,28,24,79,270,1
2020/8/8,6,27.9,24.2,80,270,1
2020/8/8,7,28.5,24.1,77,280,1
2020/8/8,8,29.3,24.3,75,270,1
2020/8/8,9,30.5,24.5,70,280,1
2020/8/8,10,32.2,24.6,64,260,1
2020/8/8,11,34.7,25.6,59,230,1
2020/8/8,12,35.8,26.7,60,230,1
2020/8/8,13,35.5,26.4,60,230,1
2020/8/8,14,35.9,26.3,58,230,1
2020/8/8,15,34.7,26.2,61,230,1
2020/8/8,16,33.9,25.9,63,230,1
2020/8/8,17,33.2,25.4,64,230,1
2020/8/8,18,30.6,24.4,70,230,1
2020/8/8,19,28.9,23.9,74,240,1
2020/8/8,20,28.4,24.2,78,230,1
2020/8/8,21,28.1,24.3,80,240,1
2020/8/8,22,27.9,24.7,83,240,1
2020/8/8,23,27.9,24.8,83,240,1
2020/8/8,24,27.7,24.7,84,250,1
2020/8/9,1,27.2,24.4,85,220,1
2020/8/9,2,27.2,24.6,86,230,1
2020/8/9,3,27.2,24.4,85,240,1
2020/8/9,4,27.3,24.6,85,240,1
2020/8/9,5,27.6,24.1,81,240,1
2020/8/9,6,27.4,24.3,83,230,1
2020/8/9,7,28.2,25.1,83,250,1
2020/8/9,8,28.9,24.7,78,250,1
2020/8/9,9,30.4,24.9,73,250,1
2020/8/9,10,31.4,25.3,70,200,1
2020/8/9,11,31.9,25.1,67,200,1
2020/8/9,12,33,25.7,66,200,1
2020/8/9,13,35,26.6,62,220,1
2020/8/9,14,33.7,26.1,65,220,1
2020/8/9,15,34.7,25.8,60,230,1
2020/8/9,16,33.4,25.5,63,230,1
2020/8/9,17,30.9,24.8,70,230,1
2020/8/9,18,28.8,24.2,76,230,1
2020/8/9,19,28.3,24.3,79,230,1
2020/8/9,20,28,24.4,81,220,1
2020/8/9,21,27.7,24.9,85,230,1
2020/8/9,22,27.7,24.8,84,250,1
2020/8/9,23,27.5,24.7,85,240,1
2020/8/9,24,27.3,24.7,86,230,1
2020/8/10,1,27.4,24.8,86,240,1
2020/8/10,2,27,24.7,87,220,1
2020/8/10,3,26.8,24.6,88,240,1
2020/8/10,4,26.9,24.7,88,240,1
2020/8/10,5,26.9,24.6,87,230,1
2020/8/10,6,26.9,24.7,88,240,1
2020/8/10,7,27.8,25.2,86,240,1
2020/8/10,8,28.6,25.4,83,240,1
2020/8/10,9,29.5,25.6,80,240,1
2020/8/10,10,30.9,25.9,75,230,1
2020/8/10,11,32.2,26.2,71,230,1
2020/8/10,12,29.5,25.2,78,180,1
2020/8/10,13,32.5,25.9,68,200,1
2020/8/10,14,31.4,25.6,71,200,1
2020/8/10,15,30.3,25.4,75,190,1
2020/8/10,16,29.9,24.8,74,190,1
2020/8/10,17,30,24.5,72,150,1
2020/8/10,18,28.9,24.2,76,160,1
2020/8/10,19,28.2,24.5,80,180,1
2020/8/10,20,28.1,24.8,82,140,1
2020/8/10,21,28.1,24.6,81,110,1
2020/8/10,22,26.9,24.5,87,80,1
2020/8/10,23,26.6,24.8,90,40,1
2020/8/10,24,26.6,24.7,89,40,1
2020/8/11,1,26.2,24.4,90,60,1
2020/8/11,2,26.8,24.5,87,70,1
2020/8/11,3,27,24.4,86,80,1
2020/8/11,4,26.5,24.6,89,70,1
2020/8/11,5,25.7,23.9,90,90,1
2020/8/11,6,25.3,23.3,89,110,1
2020/8/11,7,24.9,22.8,88,130,1
2020/8/11,8,24.4,22.1,87,160,1
2020/8/11,9,24.2,21.7,86,170,1
2020/8/11,10,25.1,22.8,87,200,1
2020/8/11,11,26.1,23.4,85,190,1
2020/8/11,12,27.6,24,81,180,1
2020/8/11,13,28.6,25.1,81,210,1
2020/8/11,14,28.3,25.1,83,190,1
2020/8/11,15,28.1,24.8,82,180,1
2020/8/11,16,27.8,24.8,84,160,1
2020/8/11,17,27.5,24.6,84,150,1
2020/8/11,18,27.1,24.4,85,160,1
2020/8/11,19,26.2,23.8,87,180,1
2020/8/11,20,26.4,23.6,85,140,1
2020/8/11,21,26.8,23.9,84,130,1
2020/8/11,22,26.7,24.3,87,140,1
2020/8/11,23,26.6,24.5,88,140,1
2020/8/11,24,26.3,23.9,87,170,1
2020/8/12,1,26.6,23.9,85,180,1
2020/8/12,2,26.6,24.2,87,220,1
2020/8/12,3,26.4,24.1,87,210,1
2020/8/12,4,26.1,23.9,88,0,1
2020/8/12,5,26.5,24,86,170,1
2020/8/12,6,26.6,24.2,87,160,1
2020/8/12,7,27.6,25,86,90,1
2020/8/12,8,28.7,25.3,82,140,1
2020/8/12,9,27.6,25,86,160,1
2020/8/12,10,28.4,25.9,86,160,1
2020/8/12,11,29.5,25.7,80,160,1
2020/8/12,12,30.3,26.2,79,220,1
2020/8/12,13,30.1,25.8,78,160,1
2020/8/12,14,30.7,25.9,76,160,1
2020/8/12,15,30.8,26.3,77,190,1
2020/8/12,16,29.7,25.9,80,190,1
2020/8/12,17,31.2,26.6,77,220,1
2020/8/12,18,29.1,25.6,81,210,1
2020/8/12,19,27.8,24.9,84,210,1
2020/8/12,20,27.3,24.8,86,230,1
2020/8/12,21,27.2,24.9,87,220,1
2020/8/12,22,27.1,24.9,88,210,1
2020/8/12,23,27.1,24.8,87,210,1
2020/8/12,24,27.1,24.8,87,200,1
2020/8/13,1,26.8,24.7,88,180,1
2020/8/13,2,26.6,24.6,89,140,1
2020/8/13,3,26.4,24.3,88,130,1
2020/8/13,4,26.5,24.1,87,120,1
2020/8/13,5,26.3,24.3,89,120,1
2020/8/13,6,26.4,24.5,89,110,1
2020/8/13,7,27.5,25.2,87,190,1
2020/8/13,8,28.7,25.5,83,240,1
2020/8/13,9,29,25.2,80,230,1
2020/8/13,10,29.2,25.3,80,190,1
2020/8/13,11,30.2,25.6,76,200,1
2020/8/13,12,31.8,25.9,71,200,1
2020/8/13,13,32.4,26.2,70,180,1
2020/8/13,14,31.7,25.8,71,190,1
2020/8/13,15,31.6,25.6,71,180,1
2020/8/13,16,31,24.5,68,190,1
2020/8/13,17,32.5,25.5,67,230,1
2020/8/13,18,30.3,25.1,74,210,1
2020/8/13,19,28.2,24.4,80,220,1
2020/8/13,20,28,24.6,82,220,1
2020/8/13,21,27.6,24.5,83,220,1
2020/8/13,22,27.4,24.6,85,220,1
2020/8/13,23,27.4,24.6,85,240,1
2020/8/13,24,27.3,24.6,85,240,1
2020/8/14,1,27.3,24.8,86,250,1
2020/8/14,2,27,24.7,87,240,1
2020/8/14,3,27.2,24.7,86,250,1
2020/8/14,4,27.7,24.2,81,270,1
2020/8/14,5,27.7,23.8,79,280,1
2020/8/14,6,27.5,24.1,82,280,1
2020/8/14,7,27.9,24.4,81,280,1
2020/8/14,8,28.6,24.7,79,290,1
2020/8/14,9,29.4,25.2,78,280,1
2020/8/14,10,30.5,24.6,71,280,1
2020/8/14,11,31.7,25.1,68,260,1
2020/8/14,12,30.5,25.2,73,190,1
2020/8/14,13,33.6,25.3,62,190,1
2020/8/14,14,31.3,25.1,70,190,1
2020/8/14,15,32,25.7,69,200,1
2020/8/14,16,33.2,26.3,67,220,1
2020/8/14,17,31.9,25.5,69,220,1
2020/8/14,18,29.6,25.2,77,230,1
2020/8/14,19,28.2,24.8,82,230,1
2020/8/14,20,28,24.8,83,240,1
2020/8/14,21,28,24.5,81,240,1
2020/8/14,22,27.7,24.9,85,240,1
2020/8/14,23,27.4,24.9,86,230,1
2020/8/14,24,27.4,24.9,86,240,1
2020/8/15,1,27.3,24.9,87,240,1
2020/8/15,2,27.3,24.9,87,220,1
2020/8/15,3,27,24.7,87,250,1
2020/8/15,4,26.8,24.5,87,250,1
2020/8/15,5,27,24.7,87,250,1
2020/8/15,6,27.3,24.6,85,350,1
2020/8/15,7,28.7,25.5,83,40,1
2020/8/15,8,30.1,25.7,77,60,1
2020/8/15,9,29,25.5,81,250,1
2020/8/15,10,29.7,24.9,75,250,1
2020/8/15,11,30.7,25.6,74,240,1
2020/8/15,12,33.9,27.1,68,240,1
2020/8/15,13,30.1,25.3,76,190,1
2020/8/15,14,34.2,27.2,67,220,1
2020/8/15,15,33.7,26.6,67,240,1
2020/8/15,16,30.6,25.5,74,240,1
2020/8/15,17,29.5,25.4,79,240,1
2020/8/15,18,27.9,23.2,76,250,1
2020/8/15,19,27.8,23.1,76,280,1
2020/8/15,20,27.5,23.2,77,280,1
2020/8/15,21,27.2,22.7,76,280,1
2020/8/15,22,27.1,22.6,76,290,1
2020/8/15,23,27.1,22.7,77,270,1
2020/8/15,24,27.1,23,78,270,1
2020/8/16,1,27,23.2,80,280,1
2020/8/16,2,26.8,23.2,81,290,1
2020/8/16,3,26.9,23.2,80,270,1
2020/8/16,4,26.7,23.2,81,310,1
2020/8/16,5,26.7,23.4,82,280,1
2020/8/16,6,26.7,23.7,84,290,1
2020/8/16,7,27.1,23.6,81,290,1
2020/8/16,8,28,24.2,80,270,1
2020/8/16,9,28.6,24.2,77,280,1
2020/8/16,10,29.5,23.9,72,280,1
2020/8/16,11,31.1,24.6,68,260,1
2020/8/16,12,32.6,23.7,60,230,1
2020/8/16,13,30.8,23.5,65,200,1
2020/8/16,14,31.5,24.9,68,180,1
2020/8/16,15,30.9,25.6,73,190,1
2020/8/16,16,30.5,25.7,76,190,1
2020/8/16,17,29.5,24.4,74,190,1
2020/8/16,18,30.2,25.2,75,220,1
2020/8/16,19,28.3,24.6,80,240,1
2020/8/16,20,27.7,24.4,82,220,1
2020/8/16,21,27.4,24.3,83,230,1
2020/8/16,22,27.1,24.3,85,170,1
2020/8/16,23,26.9,24.2,85,160,1
2020/8/16,24,26.8,24.3,86,170,1
2020/8/17,1,26.9,24.2,85,350,1
2020/8/17,2,26.3,23.2,83,10,1
2020/8/17,3,26.9,23.8,83,20,1
2020/8/17,4,26.5,23.6,84,30,1
2020/8/17,5,26.6,23.3,82,30,1
2020/8/17,6,26.9,23.4,81,10,1
2020/8/17,7,28.5,23.9,76,10,1
2020/8/17,8,30.2,24.3,71,10,1
2020/8/17,9,31.1,24.3,67,10,1
2020/8/17,10,33.8,24.1,57,60,1
2020/8/17,11,35.5,24.5,53,50,1
2020/8/17,12,37.1,24.4,48,70,1
2020/8/17,13,35.3,24.7,54,70,1
2020/8/17,14,36.2,25.1,53,90,1
2020/8/17,15,36.1,25.3,54,100,1
2020/8/17,16,33.5,25,61,90,1
2020/8/17,17,32.3,24.4,63,80,1
2020/8/17,18,30.2,23.7,68,80,1
2020/8/17,19,29.3,23.6,71,80,1
2020/8/17,20,29.1,23.6,72,80,1
2020/8/17,21,29.1,23.6,72,70,1
2020/8/17,22,29.1,23.8,73,70,1
2020/8/17,23,28.9,23.7,74,70,1
2020/8/17,24,28.5,23.8,76,70,1
2020/8/18,1,28.5,23.9,76,60,1
2020/8/18,2,28.5,23.9,76,60,1
2020/8/18,3,28.3,24.1,78,70,1
2020/8/18,4,28.4,24.3,79,60,1
2020/8/18,5,28.5,24.2,78,70,1
2020/8/18,6,28.5,23.8,76,60,1
2020/8/18,7,29.3,23.9,73,60,1
2020/8/18,8,31.2,24.4,67,60,1
2020/8/18,9,32.5,24.4,62,50,1
2020/8/18,10,34.3,24.6,57,50,1
2020/8/18,11,35.9,24.8,53,50,1
2020/8/18,12,35.2,24,52,60,1
2020/8/18,13,36.1,24.4,51,70,1
2020/8/18,14,36.5,25.5,53,90,1
2020/8/18,15,36.2,25,53,80,1
2020/8/18,16,34.3,24,55,80,1
2020/8/18,17,31,24.7,69,100,1
2020/8/18,18,29.4,24.6,75,90,1
2020/8/18,19,29.2,24.2,75,80,1
2020/8/18,20,28.8,24.1,76,90,1
2020/8/18,21,28.2,24.6,81,110,1
2020/8/18,22,28.3,24.5,80,90,1
2020/8/18,23,28,24.6,82,150,1
2020/8/18,24,27.6,24.6,84,110,1
2020/8/19,1,27.5,24.9,86,170,1
2020/8/19,2,27.4,24.6,85,30,1
2020/8/19,3,27.7,24.4,82,0,1
2020/8/19,4,27.5,24.9,86,20,1
2020/8/19,5,27.9,25,84,10,1
2020/8/19,6,28,25.2,85,30,1
2020/8/19,7,29,25.3,80,20,1
2020/8/19,8,30.5,25.1,73,10,1
2020/8/19,9,33.2,24.7,61,50,1
2020/8/19,10,33.6,24.5,59,50,1
2020/8/19,11,31.1,25.9,74,200,1
2020/8/19,12,36.3,26.2,56,100,1
2020/8/19,13,36.1,26.4,58,90,1
2020/8/19,14,36.6,26.5,56,90,1
2020/8/19,15,35.1,26.1,60,90,1
2020/8/19,16,32.2,25.5,68,90,1
2020/8/19,17,30.3,25.3,75,90,1
2020/8/19,18,29.4,24.5,75,80,1
2020/8/19,19,28.7,23.8,75,80,1
2020/8/19,20,28.2,23.3,75,70,1
2020/8/19,21,28.4,23.9,77,60,1
2020/8/19,22,28.5,24.2,78,30,1
2020/8/19,23,28.3,24.2,78,170,1
2020/8/19,24,28.1,25.2,84,240,1
2020/8/20,1,27.7,25.2,86,280,1
2020/8/20,2,27.8,25.3,86,0,1
2020/8/20,3,27.4,24.8,86,20,1
2020/8/20,4,27.3,24.5,85,40,1
2020/8/20,5,27.5,23.6,79,30,1
2020/8/20,6,27,23.6,82,60,1
2020/8/20,7,29,24.6,77,50,1
2020/8/20,8,30.5,24.6,71,10,1
2020/8/20,9,33.1,24.2,60,50,1
2020/8/20,10,34,24.6,58,30,1
2020/8/20,11,35.2,24.8,55,50,1
2020/8/20,12,33.8,24.3,58,70,1
2020/8/20,13,35.2,25.1,56,90,1
2020/8/20,14,35.2,25.3,57,90,1
2020/8/20,15,34.1,25,59,90,1
2020/8/20,16,32.9,23.6,58,90,1
2020/8/20,17,32.5,23.1,58,80,1
2020/8/20,18,30.8,22.5,61,80,1
2020/8/20,19,28.9,23,71,80,1
2020/8/20,20,28.6,24,76,90,1
2020/8/20,21,28.4,24.8,81,90,1
2020/8/20,22,28.1,24.7,82,90,1
2020/8/20,23,27.8,24.2,81,80,1
2020/8/20,24,27.7,23.8,79,60,1
2020/8/21,1,27.6,23.6,79,70,1
2020/8/21,2,27.7,23.6,78,30,1
2020/8/21,3,27.9,23.7,78,10,1
2020/8/21,4,28.2,22.7,72,10,1
2020/8/21,5,27.9,22.8,74,20,1
2020/8/21,6,27.9,22.9,74,40,1
2020/8/21,7,29.6,22.9,67,40,1
2020/8/21,8,31.8,23.7,62,40,1
2020/8/21,9,32.9,24,60,50,1
2020/8/21,10,34.6,24.2,55,60,1
2020/8/21,11,35.6,24.3,52,50,1
2020/8/21,12,35.7,23.9,51,60,1
2020/8/21,13,35.3,25.4,57,90,1
2020/8/21,14,35.8,25,54,90,1
2020/8/21,15,36.1,24.7,52,90,1
2020/8/21,16,33.5,24.5,59,90,1
2020/8/21,17,32.7,24.7,63,100,1
2020/8/21,18,30.5,24.1,69,90,1
2020/8/21,19,29.7,23.4,69,70,1
2020/8/21,20,29.7,23,67,70,1
2020/8/21,21,29.9,23,67,30,1
2020/8/21,22,29.4,24.8,76,300,1
2020/8/21,23,29.4,24.5,75,300,1
2020/8/21,24,28.9,22.8,70,30,1
2020/8/22,1,28.4,22.3,70,10,1
2020/8/22,2,28.4,23.5,75,300,1
2020/8/22,3,28.3,23.6,76,20,1
2020/8/22,4,28.5,21.7,67,30,1
2020/8/22,5,28.5,22.7,71,340,1
2020/8/22,6,28.9,22.6,69,360,1
2020/8/22,7,29.9,22.8,66,360,1
2020/8/22,8,31.2,22.9,61,20,1
2020/8/22,9,33.2,23,55,40,1
2020/8/22,10,33.8,22.9,53,10,1
2020/8/22,11,32.8,22.1,53,40,1
2020/8/22,12,32.2,22.2,56,50,1
2020/8/22,13,36.2,23.4,48,70,1
2020/8/22,14,34.2,23.6,54,80,1
2020/8/22,15,33.3,25.2,63,140,1
2020/8/22,16,32.9,24.6,62,90,1
2020/8/22,17,31.3,23.6,64,90,1
2020/8/22,18,29.8,22.9,67,90,1
2020/8/22,19,28.9,23.1,71,90,1
2020/8/22,20,29,23.3,71,90,1
2020/8/22,21,28.8,23.6,74,80,1
2020/8/22,22,28.6,23.6,74,140,1
2020/8/22,23,28.2,22.6,72,80,1
2020/8/22,24,26.5,23.4,83,210,1
2020/8/23,1,26.2,23.6,86,330,1
2020/8/23,2,26.6,23.9,85,310,1
2020/8/23,3,27.1,23.9,83,280,1
2020/8/23,4,26.7,24.2,86,10,1
2020/8/23,5,26.5,24.4,88,30,1
2020/8/23,6,26.4,24.3,88,20,1
2020/8/23,7,27.6,24.6,84,330,1
2020/8/23,8,28.7,24.5,78,250,1
2020/8/23,9,30.7,26,76,230,1
2020/8/23,10,32.4,26.9,73,230,1
2020/8/23,11,32.7,26.8,71,210,1
2020/8/23,12,34.9,27.2,64,230,1
2020/8/23,13,35.2,27.3,64,220,1
2020/8/23,14,34.8,27.1,64,220,1
2020/8/23,15,30.5,25.5,75,240,1
2020/8/23,16,29.8,24.8,75,240,1
2020/8/23,17,29.5,24.9,76,230,1
2020/8/23,18,29,24.9,79,240,1
2020/8/23,19,28.5,24.8,80,240,1
2020/8/23,20,28.4,25,82,240,1
2020/8/23,21,28.4,25.4,84,240,1
2020/8/23,22,28.2,25.3,84,240,1
2020/8/23,23,28.1,25.4,85,240,1
2020/8/23,24,28.1,25.4,85,250,1
2020/8/24,1,28.1,25.3,85,240,1
2020/8/24,2,28,25.4,86,240,1
2020/8/24,3,27.7,25.3,87,220,1
2020/8/24,4,27.7,25.3,87,240,1
2020/8/24,5,27.8,24.5,82,260,1
2020/8/24,6,27.7,24.7,84,250,1
2020/8/24,7,28.4,24.5,79,250,1
2020/8/24,8,29.8,25.3,77,240,1
2020/8/24,9,31.8,26.7,74,210,1
2020/8/24,10,33.1,26.9,70,230,1
2020/8/24,11,32.4,26.4,71,200,1
2020/8/24,12,31.1,26,74,190,1
2020/8/24,13,31.8,26.1,72,190,1
2020/8/24,14,34.7,26.8,64,210,1
2020/8/24,15,32.6,26.3,70,200,1
2020/8/24,16,31.7,26.3,73,210,1
2020/8/24,17,30.7,26,76,230,1
2020/8/24,18,29.4,25.6,80,230,1
2020/8/24,19,28.8,25.4,82,240,1
2020/8/24,20,28.6,25.5,83,240,1
2020/8/24,21,28.4,25.5,84,240,1
2020/8/24,22,28.4,25.6,85,240,1
2020/8/24,23,28.4,25.7,85,240,1
2020/8/24,24,28,25.5,86,250,1
2020/8/25,1,28.2,25.6,86,250,1
2020/8/25,2,28.7,25.3,82,270,1
2020/8/25,3,28.7,25.3,82,280,1
2020/8/25,4,28.3,25.2,83,250,1
2020/8/25,5,28.4,24.7,80,280,1
2020/8/25,6,28.3,25.2,83,260,1
2020/8/25,7,28.7,25.2,81,260,1
2020/8/25,8,29.6,26.1,82,240,1
2020/8/25,9,32.1,27.2,75,230,1
2020/8/25,10,33.4,27.3,71,250,1
2020/8/25,11,35,27.7,66,230,1
2020/8/25,12,35.4,27.8,65,230,1
2020/8/25,13,36.1,27.7,62,220,1
2020/8/25,14,35.6,27.5,63,220,1
2020/8/25,15,34.9,27.3,65,230,1
2020/8/25,16,33.7,26.9,68,220,1
2020/8/25,17,30.1,25.9,78,230,1
2020/8/25,18,29.5,25.5,79,240,1
2020/8/25,19,29.3,26.1,83,240,1
2020/8/25,20,28.8,25.9,84,290,1
2020/8/25,21,28.9,25.7,83,220,1
2020/8/25,22,28.6,24.6,79,290,1
2020/8/25,23,28.2,24.7,81,270,1
2020/8/25,24,28.1,23.6,77,280,1
2020/8/26,1,28.3,23.1,73,270,1
2020/8/26,2,28.1,23.7,77,250,1
2020/8/26,3,27.6,24.1,81,250,1
2020/8/26,4,27.6,23.5,78,250,1
2020/8/26,5,27.7,23.9,80,270,1
2020/8/26,6,27.5,23.4,78,240,1
2020/8/26,7,28.4,23.9,77,240,1
2020/8/26,8,29.8,24.1,72,240,1
2020/8/26,9,30,24.2,71,240,1
2020/8/26,10,32.7,25.7,67,240,1
2020/8/26,11,35,27,63,240,1
2020/8/26,12,35.6,27.7,64,220,1
2020/8/26,13,35.7,27.5,63,240,1
2020/8/26,14,36,27.6,62,240,1
2020/8/26,15,33.4,26.8,68,230,1
2020/8/26,16,33.4,27,69,230,1
2020/8/26,17,30.8,26.3,77,200,1
2020/8/26,18,29.2,25.7,81,220,1
2020/8/26,19,28.7,25.7,84,200,1
2020/8/26,20,28.5,25.4,83,220,1
2020/8/26,21,28.6,25.6,84,230,1
2020/8/26,22,28.3,25.5,85,210,1
2020/8/26,23,28.3,25.5,85,230,1
2020/8/26,24,28.2,25.4,85,240,1
2020/8/27,1,28.2,25.4,85,250,1
2020/8/27,2,28.1,25.2,84,250,1
2020/8/27,3,28,25.1,84,240,1
2020/8/27,4,27.9,25.2,85,240,1
2020/8/27,5,27.9,25.2,85,240,1
2020/8/27,6,27.5,24.5,84,230,1
2020/8/27,7,27.9,24.7,83,240,1
2020/8/27,8,29,25,79,240,1
2020/8/27,9,30.7,25.6,74,210,1
2020/8/27,10,32.8,26.3,69,230,1
2020/8/27,11,32.4,26.1,70,210,1
2020/8/27,12,31.6,25.3,69,190,1
2020/8/27,13,32.8,25.8,67,200,1
2020/8/27,14,31.9,25.9,71,220,1
2020/8/27,15,30.9,25.6,73,220,1
2020/8/27,16,29,24.8,78,200,1
2020/8/27,17,27,24.5,86,190,1
2020/8/27,18,26.8,24.5,87,230,1
2020/8/27,19,26.6,24,86,210,1
2020/8/27,20,26.6,23.9,85,130,1
2020/8/27,21,26.4,24,87,140,1
2020/8/27,22,27,24.2,85,160,1
2020/8/27,23,25.8,23.5,87,170,1
2020/8/27,24,26.7,24.6,88,200,1
2020/8/28,1,26.5,24.2,87,230,1
2020/8/28,2,26.7,24.6,88,240,1
2020/8/28,3,26.8,24.6,88,240,1
2020/8/28,4,27,24.6,87,240,1
2020/8/28,5,27.1,24.1,84,250,1
2020/8/28,6,26.9,24.1,85,240,1
2020/8/28,7,27.2,24.3,84,240,1
2020/8/28,8,29,25.6,82,250,1
2020/8/28,9,29.7,25.7,79,240,1
2020/8/28,10,31.7,26.5,74,220,1
2020/8/28,11,30.5,25.5,75,200,1
2020/8/28,12,30.6,25.6,75,190,1
2020/8/28,13,31.1,25.5,72,190,1
2020/8/28,14,31.8,25.4,69,170,1
2020/8/28,15,31.2,25.3,71,170,1
2020/8/28,16,30.9,25.4,73,200,1
2020/8/28,17,30.9,25.8,74,200,1
2020/8/28,18,29.2,25.2,79,220,1
2020/8/28,19,28.4,25.3,83,210,1
2020/8/28,20,28.2,25.5,85,230,1
2020/8/28,21,28.1,25.4,85,240,1
2020/8/28,22,28.1,25.4,85,230,1
2020/8/28,23,28,25.5,86,250,1
2020/8/28,24,27.8,25.4,87,230,1
2020/8/29,1,27.7,25.2,86,240,1
2020/8/29,2,27.5,25,86,250,1
2020/8/29,3,27.4,25.1,87,250,1
2020/8/29,4,27.5,25.1,87,250,1
2020/8/29,5,27.3,25,87,250,1
2020/8/29,6,27.5,24.9,86,260,1
2020/8/29,7,28.3,24.5,80,10,1
2020/8/29,8,30,25.5,77,10,1
2020/8/29,9,31.2,25.8,73,10,1
2020/8/29,10,32.7,25.4,66,10,1
2020/8/29,11,30.6,25.8,76,160,1
2020/8/29,12,32.2,26.2,71,160,1
2020/8/29,13,33.4,25.9,65,140,1
2020/8/29,14,33.6,26.2,65,130,1
2020/8/29,15,33.3,25.9,65,130,1
2020/8/29,16,31.8,25.6,70,140,1
2020/8/29,17,30.6,24.9,72,140,1
2020/8/29,18,29.1,24.4,76,80,1
2020/8/29,19,28.4,24.2,78,110,1
2020/8/29,20,27.9,24.3,81,80,1
2020/8/29,21,27.6,24.4,83,50,1
